text,likes,date,video_id,source
"وأنا اقول وش المتغير في فاطمه طلع مافي رموش والله مررره مرره احلا طبيعي ❤❤
شكرا على طاقه الايجابيه",0,2026-02-10T22:02:32Z,frtLmDY8P6I,youtube
العدسه الاولى ايش اسمها,1,2026-02-10T13:01:41Z,frtLmDY8P6I,youtube
شنو اللب تنت اي براند ؟,0,2026-02-10T10:17:09Z,frtLmDY8P6I,youtube
فاطمه ما شاء الله محلووه بشكلللل ❣️❣️,1,2026-02-09T19:21:08Z,frtLmDY8P6I,youtube
‏‪15:38‬‏ نفسي اكتشفت مؤخرا ان عندي حساسيه من منتجات الالبان وقطعتها حتى الجبن و تحسنت بشرتي 🥲,0,2026-02-09T15:03:52Z,frtLmDY8P6I,youtube
وش أسم قناة الي بتلفزيون؟,1,2026-02-09T14:23:24Z,frtLmDY8P6I,youtube
فطوممم لاحظتش تشوفين بلوقر كويتيات انصحش تتابعين سمر رزوقيي خيااللللل فلوقاتها رح تدمنينها وحتى انتوا بناااتتت روحوا سوي سبسكرايب لقناتها وبتعشقوهااا,2,2026-02-09T13:14:15Z,frtLmDY8P6I,youtube
❤❤❤جميل,0,2026-02-09T11:14:26Z,frtLmDY8P6I,youtube
13:49 فطوم متوفر باودر اورا ماتشا؟ولا بس محل🥺 ،،،،افتحي في فروع كل فروع عمان🥹🥹🥹🥹,0,2026-02-09T07:34:23Z,frtLmDY8P6I,youtube
سوي تعاون مع صاحبه ماسكه الأكواب,0,2026-02-09T01:31:12Z,frtLmDY8P6I,youtube
"27:49 اخيراااا نزلتي فلوكك والله انا مافووتلج ولا فلوك كل مايصير عندي فراغ اجي اشوف فيدويااتج طبعا اعرفج من اول فلوك الج ع اليوت ومافووت ولا واحد حرفيا احب دائماً اشوففج 
++ماشاء الله عليج حليانه بزياده +شكلج صار احلى وأهدئ من الرموش 
للفييووووووو فطوومييي❤❤",0,2026-02-09T01:30:50Z,frtLmDY8P6I,youtube
فاطمه محلوه الصراحه احلى عليج بدون الرموش,0,2026-02-08T21:28:26Z,frtLmDY8P6I,youtube
من وين عدساتج ماشاءالله حلوههه 23:49,0,2026-02-08T17:36:12Z,frtLmDY8P6I,youtube
"واااايد احب فلوقاتج فاطمة ❤ ❤❤❤❤❤

من وين شنطة ماتشا ?",0,2026-02-08T15:50:49Z,frtLmDY8P6I,youtube
17:50 مو مجاملة ابدا لكن فعلا شكلك بدون لاشز اجمل بكثيييير فعلا اللاشز كانت ظالمة جمالك اتمنى توقفي تستعمليهم,8,2026-02-08T15:00:12Z,frtLmDY8P6I,youtube
بشرتك تبارك الرحمن تهببببببل,0,2026-02-08T12:45:50Z,frtLmDY8P6I,youtube
❣️❣️❣️,0,2026-02-08T08:59:19Z,frtLmDY8P6I,youtube
كنت اتابع مقاطعك وانا عاطله والحين اتابعهااا وانا موظفه ❤,1,2026-02-08T08:41:40Z,frtLmDY8P6I,youtube
فطوم احبج من العراق غيرتي مودي  انتِ بليوتيوب غيررر تخبلين ،Ilove you,0,2026-02-08T08:00:35Z,frtLmDY8P6I,youtube
كتري كتري فلوقات افضل بلوقر💞💥,0,2026-02-07T23:30:18Z,frtLmDY8P6I,youtube
يارب الله ييسر لك وتاخذين بورش اتابعك من بدايتك مبسوطه كيف تطورتي تستاهلين كل خير كله لانك طيبه وقلبك ابيض,1,2026-02-07T22:42:48Z,frtLmDY8P6I,youtube
احب جوووك,1,2026-02-07T22:40:25Z,frtLmDY8P6I,youtube
ياعيوني انتي الله يحقق لش هالسياره وتصير من نصيبش وتشترينها❤,2,2026-02-07T22:30:14Z,frtLmDY8P6I,youtube
ايش عدسات فاطمه باللوك الثاني 😍؟,1,2026-02-07T21:57:03Z,frtLmDY8P6I,youtube
اعشق فلوقاتك إنتي اليوتيوبر المفضله عندي نشتاق لك كثير لا تطولين علينا واستمررررري❤❤❤❤❤❤❤❤❤,2,2026-02-07T21:10:33Z,frtLmDY8P6I,youtube
مره احبك وأحب فلوقاتك وماشاء الله فاطمة متغيرة للأفضل بكل شيء فخورة فيك ❤,1,2026-02-07T21:09:06Z,frtLmDY8P6I,youtube
15:27 احا شعرك جاء فيه زبادي🥲,2,2026-02-07T20:55:06Z,frtLmDY8P6I,youtube
LEWABOICIIKOMADA,1,2026-02-07T19:55:56Z,frtLmDY8P6I,youtube
0:41 حطي قطرات للجفاف العين قبل العدسه,7,2026-02-07T19:30:47Z,frtLmDY8P6I,youtube
فتتتووومييي احبچ 🩷,2,2026-02-07T19:18:36Z,frtLmDY8P6I,youtube
فتومة الفيديو يجننن 🎀🩷🩷🩷🩷 لوڤ يو,2,2026-02-07T18:42:20Z,frtLmDY8P6I,youtube
وقسم ماشاءالله تحسونها تعطي طاقه ايجابيه ياييي احبكك 🌱🤍🤍🤍,1,2026-02-07T18:22:21Z,frtLmDY8P6I,youtube
25:00 شعرك خيال تبارك الله اعتمديي 💘,3,2026-02-07T17:52:35Z,frtLmDY8P6I,youtube
اشتقت كتير لفاطمة الصريحة لي كنت احسها انا و كانت تشجعني و تحمسني  كمان اني مو لوحدي احس هيك اتمنى انك ترجعيلنا زي ما كنتي  و انا احبك كتيررر و كتير صايرة حلوة مشاء الله,9,2026-02-07T17:43:28Z,frtLmDY8P6I,youtube
حلمي اجرب اورا ماتشا  افتحي في السعوووودية في جده أو الرياض وتعالي نشوفك وفلوقاتك فااااايبي مره تجنن وان شاء الله نشتري بورش اناويااااك 🩷,3,2026-02-07T17:20:57Z,frtLmDY8P6I,youtube
احلى فطوم واجمل فلوق❤,1,2026-02-07T16:40:21Z,frtLmDY8P6I,youtube
تجنن القطع خياليه حرفياً احبك تعطيني شغف للحياه وأحب فلوقاتكك,1,2026-02-07T16:35:06Z,frtLmDY8P6I,youtube
الحلوة مالتي نزلت فلوق ياييي 😽,1,2026-02-07T16:05:23Z,frtLmDY8P6I,youtube
احبك فاطمه ❤️❤️❤️❤️❤ انتي احلى وحدة 🫶🫶🫶,1,2026-02-07T16:04:51Z,frtLmDY8P6I,youtube
"فطوووم الفلوق يجنننن ويدخل القلب وانتي  تجننين اكثثثر 💗🥹🥹
بس من وين شنطه السفر الورديه الي حطيتي فيديو لها بالانستا؟!...تجنننن🥹💗Love you",1,2026-02-07T16:03:58Z,frtLmDY8P6I,youtube
اكيد افتحي قناة بتكون وايد حلوة 🫶🫶🫶❤️,1,2026-02-07T16:03:35Z,frtLmDY8P6I,youtube
مرره احب فلوقاتك تعطيني حياااه,2,2026-02-07T15:49:25Z,frtLmDY8P6I,youtube
ٱحلى فلوق وأحلى فطوممم🥹❣️,5,2026-02-07T15:28:44Z,frtLmDY8P6I,youtube
فطوم افتحي أورا ماتشا في السعوديه تحديدا جده ❤😢,46,2026-02-07T15:06:20Z,frtLmDY8P6I,youtube
نفسي اجرب حق شيرين تحسين اشتريه؟❤,2,2026-02-07T15:05:32Z,frtLmDY8P6I,youtube
احبك مررره اعشقك اموت فيك حرفيا انتي اكثر بنت حبيتها من كل قلبي 💗💗,5,2026-02-07T15:04:56Z,frtLmDY8P6I,youtube
احسك تستحي منااااا,1,2026-02-07T15:02:57Z,frtLmDY8P6I,youtube
11:34 اكيييدددد افتحي قناه,3,2026-02-07T14:49:55Z,frtLmDY8P6I,youtube
فطوووم والله ان فديوهاتك ترجع شغف لي واروح اسوي سكن كير واخلص أشغالي والله احبك مره بليز نبي فيديو ساعه او اكثر ههههههههه,18,2026-02-07T14:44:23Z,frtLmDY8P6I,youtube
جودة التصوير خيال ✨,6,2026-02-07T14:39:38Z,frtLmDY8P6I,youtube
شكرا بس اشوفك بتحسن ❤❤,8,2026-02-07T14:31:31Z,frtLmDY8P6I,youtube
حياااااتيي🫂🫂💕💕,2,2026-02-07T14:20:09Z,frtLmDY8P6I,youtube
اخيرا فلوق جديييد😢❤❤❤,5,2026-02-07T14:17:45Z,frtLmDY8P6I,youtube
"اخيرااا
ما بغيناا",8,2026-02-07T14:15:26Z,frtLmDY8P6I,youtube
هاااي,3,2026-02-07T14:13:27Z,frtLmDY8P6I,youtube
أجمل فاطمة وأحلى فلوووق💌🫶🏻❤️🤍,5,2026-02-07T14:12:28Z,frtLmDY8P6I,youtube
اول 💗,3,2026-02-07T14:11:56Z,frtLmDY8P6I,youtube
اول 🤍,3,2026-02-07T14:11:49Z,frtLmDY8P6I,youtube
"الفلوق خيال استمتعت بكل ثانيه ودقيقه فيه 🫶🏻 الله يزيدك سفريات وطلعات وسعادة يارب 💜 وبالنسبة للكومنتس  تذكري مقولة مُلهمنا وقائدنا "" نحن السعوديين لا أحد يملي علينا مانفعله "".🇸🇦",68,2023-10-25T13:27:06Z,xyvYSFuIU5U,youtube
I love you 💕💕,0,2025-11-13T21:13:39Z,xyvYSFuIU5U,youtube
اين المقاطعة ؟؟؟؟,0,2025-09-05T16:47:39Z,xyvYSFuIU5U,youtube
انتبهي تنشرين البنات المتبرجة و الموسيقى انتبهي من الذنوب الجارية,0,2025-09-02T17:13:27Z,xyvYSFuIU5U,youtube
انتبهوا بنات ليبتون و دانكن دونتس مقاطعة,1,2025-09-02T17:11:46Z,xyvYSFuIU5U,youtube
اكثروا من الصلاة على الحبيب وابشروا باذن الله❤❤❤,1,2025-08-05T21:24:40Z,xyvYSFuIU5U,youtube
❤❤❤❤❤❤❤❤❤❤,1,2025-03-16T14:57:44Z,xyvYSFuIU5U,youtube
2:06 وش اسم الماركت,0,2025-01-26T14:22:45Z,xyvYSFuIU5U,youtube
العنود من وين؟,0,2025-01-17T12:39:11Z,xyvYSFuIU5U,youtube
تشرحين اشياء بديهيه واشياء مالها داعي,0,2024-12-21T20:25:31Z,xyvYSFuIU5U,youtube
الموسيقى حرام الله يسعدك انتبهي,0,2024-11-29T18:38:25Z,xyvYSFuIU5U,youtube
مين افضل دبي او تركيا,0,2024-11-06T21:58:40Z,xyvYSFuIU5U,youtube
واو تحية ليك من الجزائر العاصمة، لما اروح لدبي او المرة الاخيرة العمرة عندي ارتياح شديد في دول الخليج تحية لكم,0,2024-10-20T23:55:47Z,xyvYSFuIU5U,youtube
ماشالله ، انتي تصوري فلوقاتك بالجوال ؟,0,2024-10-19T06:45:52Z,xyvYSFuIU5U,youtube
الي يتدخلون في شأننا ويقولون قاطعي هم نفسهم الي وقت ما صار فيه دبابات بالحرم ماحركوا ساكن ولا احد ساعدنا الا رب العالمين وبقوة ال سعود ووقت حر.ب الخليج كانوا يرددون اقصىف ياصدام من الخفجي للدمام وفرحوا بوفاة الملك عبدالله جعله بالجنه الا من رحم والحين بكل وقاحه يبون نقاطع وينكم عن مكه قبلة المسلمين!!!! يامنافقىين الحمدلله مالحد منه علينا والله الي عزنا🇸🇦😉,5,2024-10-05T17:38:22Z,xyvYSFuIU5U,youtube
ياربي نعيش حيات العنود هاذي😂,0,2024-09-29T13:20:29Z,xyvYSFuIU5U,youtube
جولة ممتعة معاك يا حبيبتي ❤,0,2024-08-18T20:19:03Z,xyvYSFuIU5U,youtube
كيف الاشعار في دبي يكولون غالية😮؟!,0,2024-08-03T20:33:32Z,xyvYSFuIU5U,youtube
ايهم احلى كويت والا دبي ؟,0,2024-07-28T23:51:07Z,xyvYSFuIU5U,youtube
الله يسعدك الحين لو أسافر لدبي لازم جواز او عادي هويه ؟!,0,2024-07-16T08:03:49Z,xyvYSFuIU5U,youtube
كم تكلفت السفره ؟,0,2024-04-24T22:31:27Z,xyvYSFuIU5U,youtube
13:47 مو حلوه ابد,1,2024-04-17T18:20:12Z,xyvYSFuIU5U,youtube
دقيقه انتي العنود العصيمي ؟.,0,2024-04-17T12:51:56Z,xyvYSFuIU5U,youtube
حبيبتي ربي يسعدك اتمنى تردين علي لضروره كم تكلفة السفر لدبي وهل أسعارهم غاليه ولا متوسطه يعني كم اخذ فلوس تكفيني هناك لو بجلس اسبوع,0,2024-03-01T06:47:09Z,xyvYSFuIU5U,youtube
العنود بسالك صدق تذاكر القريه العالميه للشخص ب ١٥ ريال ؟,0,2024-02-25T14:05:18Z,xyvYSFuIU5U,youtube
الفديو يجنننن 🦋,0,2024-02-14T01:00:19Z,xyvYSFuIU5U,youtube
اش السيارا الي اجرتوها؟,0,2024-02-01T20:10:34Z,xyvYSFuIU5U,youtube
لبا جوك 😍 استمتع مرررره على مقاطعك واصلي ❤,0,2024-01-22T03:38:58Z,xyvYSFuIU5U,youtube
"انتبهو تحطون معازف وأغاني ونشر النساء متبرجات والفساد عامتن، وتزيين اليد والوجه قدام رجال لان يفتن ف انتبهي يروخي والستر زين والله

اللهم صل وسلم وبارك على نبينا محمد وعلى آله وصحبه أجمعين إلى يوم الدين اللهم احسن خاتمتنا ضمونا بدعوه لعلها تغير مدار حياتنا ولكم بالمثل يارب العالمين سبحان الله الحمدلله لااله الا الله الله اكبر الله اكبر سبحان الله وبحمده سبحان الله العظيم اللهم، اللهم أسألك الجنه و النجاه من النار يارب العالمين، اللهم اشفي مرضانا ومرضى المسلمين وعافهم في ابدانهم ومدهم بالصحه والعافيه وضاعف أجرهم مع كل ألم يارحيم، اللهم يامقلب القلوب ثبت قلبي على دينك رددوها دايما النبي صلى الله عليه وسلم يقولها اللهم أسألك الجنه و النجاه من النار يارب العالمين اللهم أعنا على ذكرك وشكرك وحسن عبادتك",1,2023-12-22T21:40:35Z,xyvYSFuIU5U,youtube
استمتعت كثير بالمشاهدة,0,2023-12-19T10:36:17Z,xyvYSFuIU5U,youtube
You  so  sweet,0,2023-12-16T09:02:33Z,xyvYSFuIU5U,youtube
يجنن الفلوق 🩶كثير اشتقت للإمارات 😭,1,2023-12-15T14:20:46Z,xyvYSFuIU5U,youtube
شكرًا على الفديو ❤😊 ولاتنسوا تشوفوا قناتي 😢🙏🏻,1,2023-11-30T04:20:51Z,xyvYSFuIU5U,youtube
ممكن أسماء المطاعم والكوفيهات,0,2023-11-26T19:05:15Z,xyvYSFuIU5U,youtube
العنود مش هامها حلال وحرام اهم شي هواها  .,2,2023-11-24T18:21:07Z,xyvYSFuIU5U,youtube
ملاحظه احيانا وانتي تتكلمي عن أماكن صوتك مش واضح  ياريت يكون كتابة عن أسماء الأماكن وعنوانها بالكتابه على الشاشة  .,2,2023-11-24T18:20:15Z,xyvYSFuIU5U,youtube
نورتينا ❤,0,2023-11-23T08:43:34Z,xyvYSFuIU5U,youtube
حياج الله .. من بداية 23 صارت كل الاكياس بفلوس سواء ورقية او بلاستك,0,2023-11-21T09:19:37Z,xyvYSFuIU5U,youtube
شو اسم الفندق لو ماعليج امر,0,2023-11-20T08:12:34Z,xyvYSFuIU5U,youtube
صوتها ثيراپي ❤,0,2023-11-19T10:56:26Z,xyvYSFuIU5U,youtube
فلوق عباره عن سعاده ماشاء الله الله يسعدك  واستمري وتعليقات السلبيه مرض ماعليك منهم,0,2023-11-16T22:09:01Z,xyvYSFuIU5U,youtube
متخرعه,0,2023-11-12T05:10:19Z,xyvYSFuIU5U,youtube
صدمتيني فيك يالعنود كنت من متابعينك ومحبينك وانتظرك تكبرين وتبكر قناتك ماتوقعتك بهاذي الانانيه وعدم الانسانية !! اللي في غزة يموتون مش بشر مش بنى ادم مثلنا انت تتمشي وتتسوقي وسعيده وهما يموتوا كل يوم ويفقدوا في احبابهم بابشع الطرق ! كيف تسمحوا لتفكيركم ونسفكم انه تسوون نفسكم ماتشوفون ولاتسمعون اللي يصير ف فلسطين بحجة كلام ولي امركم !! هادا اللي قال عليه ربي ورسوله !!!! صدمتينييي مره كتير فيك وفي الشعب السعودي عامةً ياخيبة رسول الله في امته الصراحه,1,2023-11-11T01:48:48Z,xyvYSFuIU5U,youtube
*الخليج سبعين سنة ينبحون فلسطيننننننننن😂 يوم صارت صدق ماقدرو يتخلو عن ستاربكس وماكدنالسسسس يعني اضعف الايمان المقاطعة ونفسهم ماتسمحلهم*,2,2023-11-10T16:47:05Z,xyvYSFuIU5U,youtube
فديو روعة مرة حبيتة❤,0,2023-11-10T15:08:50Z,xyvYSFuIU5U,youtube
اهخ الإمارات اصلا كلها تجنن تجننن دبي وابو ظبي والفجيرة كلها ودي اروح لها🥹❤️❤️❤️,1,2023-11-10T04:22:56Z,xyvYSFuIU5U,youtube
الأكياس صارت بفلوس عشان يقللوا البلاستيك و يساعد على تكوين بيئة مستدامة في الإمارات,1,2023-11-08T13:45:21Z,xyvYSFuIU5U,youtube
متابعتك من المغرب ولله إني كل يوم أتفرج على فديو لكي وأتمنى أنها متنتهي لاتوقفي تصوير أحبك كثير ولله تستاهلي المليون مشاهدة رائعة لله يحفظك نتمنى فديوهات جديدة ❤❤,0,2023-11-08T13:39:23Z,xyvYSFuIU5U,youtube
المقاطعه يا عرب,1,2023-11-08T13:10:52Z,xyvYSFuIU5U,youtube
انا مابفهم عليك ولا اسمعك. صوتك ضعيف جدا جدااااااا,0,2023-11-08T10:35:49Z,xyvYSFuIU5U,youtube
بروح ان شاءالله الاماكن الي رحتي لها💖💖💖💖💖💖✨💞💞,0,2023-11-04T23:49:22Z,xyvYSFuIU5U,youtube
نورتوا داركم❤,0,2023-11-04T09:44:17Z,xyvYSFuIU5U,youtube
المقاطعة تكفون 😔😔😔,0,2023-11-04T00:48:05Z,xyvYSFuIU5U,youtube
تفاهات.. غير مهم,0,2023-11-03T14:23:00Z,xyvYSFuIU5U,youtube
❤❤صباح الخير العنود والله فيدواتك تجنن متتبعة من الجزائر,0,2023-11-03T07:14:03Z,xyvYSFuIU5U,youtube
الفلوق يجنن ❤️❤️ نورتينا,0,2023-11-02T15:47:59Z,xyvYSFuIU5U,youtube
القهوة السعودية غير ❤,1,2023-11-02T11:53:38Z,xyvYSFuIU5U,youtube
فلوق راقي مثلك,0,2023-11-01T23:07:36Z,xyvYSFuIU5U,youtube
😘😘🇩🇿,0,2023-11-01T20:30:24Z,xyvYSFuIU5U,youtube
Slam,0,2023-11-01T20:14:20Z,xyvYSFuIU5U,youtube
والله رغم محبتي لصانعات المحتوى السعوديات الا انو صدمتي فيهم كبيرة على أساس كل المسلمين متحدين لمقاطعة المنتوجات الي تمول الصهاينة الله يهديكم,4,2023-11-01T11:59:25Z,xyvYSFuIU5U,youtube
ممكن تدعمو قناه بنتي💓,0,2023-11-01T06:08:45Z,xyvYSFuIU5U,youtube
العنود من وين مبخرتك البنك؟,0,2023-10-31T23:59:51Z,xyvYSFuIU5U,youtube
أنا بحبك كتير ❤,0,2023-10-31T15:37:14Z,xyvYSFuIU5U,youtube
ربي يسعدك ويزيدك من نعيمه 😀الفيديو مررررررة روعة و يحمس,0,2023-10-31T14:17:07Z,xyvYSFuIU5U,youtube
الفلوق يجنن ❤,0,2023-10-30T08:38:34Z,xyvYSFuIU5U,youtube
الفلوق لطيف و ممتع جدا 😫,0,2023-10-29T15:16:47Z,xyvYSFuIU5U,youtube
حاسة انى سافرت ..ربى يسعد أيامك,0,2023-10-29T13:40:50Z,xyvYSFuIU5U,youtube
الله يسامح عنود شفت دانكن ورحت طلبت وتبهدلت بهذله 😂😂😂😂,0,2023-10-29T10:06:18Z,xyvYSFuIU5U,youtube
﴿فَقُلْتُ اسْتَغْفِرُوا رَبَّكُمْ إِنَّهُ كَانَ غَفَّارًا * يُرْسِلِ السَّمَاءَ عَلَيْكُمْ مِدْرَارًا* وَيُمْدِدْكُمْ بِأَمْوَالٍ وَبَنِينَ وَيَجْعَلْ لَكُمْ جَنَّاتٍ وَيَجْعَلْ لَكُمْ أَنْهَارًا﴾ [نوح: 10- 12] ❤❤❤,6,2023-10-28T19:08:39Z,xyvYSFuIU5U,youtube
مرا حبيت الفلوق احب سفراتك والاماكن الي تختاريها تعجبني الله يسعدك💗,3,2023-10-28T14:00:47Z,xyvYSFuIU5U,youtube
ماشاء الله العالم كله بيحكي عن غزه والخليج في عالم تاني ولا كان اللي بيموتوا دول اطفال ونساء الله يهديكم والله عيب,4,2023-10-28T10:40:50Z,xyvYSFuIU5U,youtube
"Loving the old part of the mall 
Simply Beautiful ❣️😍",0,2023-10-28T08:58:23Z,xyvYSFuIU5U,youtube
فديوهات جميله بس تكلمي بطبيعتك ..لو تتكلمين بطبيعتك يكون افضل احس فيه بعض المطوعه ارجو قبل ملاحظتي ❤️🌺🌸🌺👍,1,2023-10-27T21:10:13Z,xyvYSFuIU5U,youtube
مدام السالفه بيها ستاربكس الفلوك ابد ميحمس ولا الي نفس اشوفه,4,2023-10-27T21:03:46Z,xyvYSFuIU5U,youtube
فلوق جميل بس ماتعطينا رايك بعد الاكل كله قبل الاكل وانك تحسينه يمي,1,2023-10-27T09:35:30Z,xyvYSFuIU5U,youtube
العنود ترا تذكرة موشين قيت تقدرين تدخلين فيها مدة اسبوع او اسبوعين ناسيه كم بس يصير مكتوب على الفاتوره,0,2023-10-27T07:04:02Z,xyvYSFuIU5U,youtube
شكرا جزيلا على هالفلوق استمتعنا 🌹🌹🌹,0,2023-10-27T05:46:14Z,xyvYSFuIU5U,youtube
ماشاء الله تبارك الرحمان عللى محتواك مره مفيد ومتنوع وبتخلي الناس يعرفون اماكن لي يمكن يحتاجو لها فسفرتهم انا مغربيه وتحياتي لك ولاهل السعودية احبكم بزااف ❤,9,2023-10-26T10:01:58Z,xyvYSFuIU5U,youtube
تهبلين العنود بكل شي ❤❤❤❤,0,2023-10-26T08:25:40Z,xyvYSFuIU5U,youtube
"انا كتير بحب فيديوهاتك ❤ 
اكيد ما في حدا بجبرك ع شي قاطعي او لاء بس هاد ( الوازع الانساني ) في كل احد يعني انا مدمنة ستاربوكس بس كل م اتذكر انه اي هللة رح يروح لقtل اخواننا في الدين قلبي يوجعني ف اشتري البديل مثل كيان او one coffee  و غيره بالعكس املاكهم للسعودين و هيك منرفع الاقتصاد لاخوانا السعوديين ❤",9,2023-10-26T06:31:59Z,xyvYSFuIU5U,youtube
عام 2019قبل سنتين تقريباً 🌚🌚🌚😂😂😂,0,2023-10-26T04:15:51Z,xyvYSFuIU5U,youtube
حبيبتي نصيحة من اخت ارجوكي قاطعي دانكين و كل المنتجات المستوردة من الداعمين للجهة الاخرى,7,2023-10-26T03:56:55Z,xyvYSFuIU5U,youtube
يامررررحباااا بصوووت سلمان بن خالد 😍❤,2,2023-10-26T03:52:12Z,xyvYSFuIU5U,youtube
اوف اوف وش الجمال وجمال فلوق❤❤❤❤❤😭😭😭,2,2023-10-25T22:31:07Z,xyvYSFuIU5U,youtube
يجنن الفلوق احس كأني انا اللي مسافره ❤❤,1,2023-10-25T22:01:01Z,xyvYSFuIU5U,youtube
ممتع الفلوق الله يهنيك يارب❤❤❤❤❤,0,2023-10-25T21:38:57Z,xyvYSFuIU5U,youtube
يجنن الفلوق ورايق انبسطت معاك💗💗,0,2023-10-25T21:04:25Z,xyvYSFuIU5U,youtube
قهوة سعودية 💗💗💗,1,2023-10-25T20:32:58Z,xyvYSFuIU5U,youtube
الفديو بحمسسس,0,2023-10-25T20:22:20Z,xyvYSFuIU5U,youtube
ربي يسعدج دايما و ابدا و نورتي الامارات و ان شاءالله كانت سفره سعيده,8,2023-10-25T18:30:45Z,xyvYSFuIU5U,youtube
مرره استمتعت عليك بالف عافيه الله يزيدك من فضله 💕💕💕,1,2023-10-25T18:22:58Z,xyvYSFuIU5U,youtube
فلوق يجنن واتمنى تهنيتي حبوبة قلبي💚 فعلا احب شخصيتك وطرحك للفيديوهات وكلامك وربي فلوقاتك تجيب السعادة غير انك لطيفة😭💜 ، بس حبيت انبهك من باب الاخوة انه لو تتكلمي عن فلسطين وتقاطعي المنتجات صدقيني رح نحاسب يوم القيامة هذي مسالة ايمان وعقيدة لانه بيدنا اشياء اكثر من الدعاء🥹 ونحاول قدر المستطاع ما اقصد شي فقط من باب التذكير🫶🏻,12,2023-10-25T17:12:00Z,xyvYSFuIU5U,youtube
سنابك ما يطلع لي يا ليت تكتبينه,0,2023-10-25T17:03:08Z,xyvYSFuIU5U,youtube
ماشاء الله سفرة رايقه تجنن 😍والأماكن الي اخترتيها تهبل وتشوق والله والله انك ذويقة ومن جد اشتهيت اسافر اجرب الي جربتيه تبارك الله الله يزيدك من فضله وخيره ويعطيك حتى يرضيك من السفر والخير والرزق الوفير ياحلوة 🧡🍃🫶🏻💓,5,2023-10-25T17:01:21Z,xyvYSFuIU5U,youtube
ودي احط بدال الايك مليييييون لايك من جمال الفلوق✨💕,1,2023-10-25T16:44:30Z,xyvYSFuIU5U,youtube
الله يرزقك اضعاف اضعاف مره انبسط ب الفلوق من زمان ما نشوف فلوق كذا حلو مرتب وكل شي تقولين ما يحتاج نسأل مره احبك مع انه اول فلوق اشوفه لك لكن مره مره انبسطت يارب يزيدك من فضله وتروحين كل مكان ب العالم استمري ♥️🌱,3,2023-10-25T16:40:40Z,xyvYSFuIU5U,youtube
الفيديو مره حلو ما شاء الله❤️ بس لا تكثرين قهوه مو زين,0,2023-10-25T15:55:00Z,xyvYSFuIU5U,youtube
الفلوق وااايد حلو ، متابعتج من الإمارات ، سالفة الأكياس بفلوس هذي من السنه الي طافت الأكياس البلاستيكية تكون بفلوس عكس الكرتون قرار نازل عشان نخفف من استعمال البلاستيك في الإمارات ، فأحنا ناخذ اكياس نفس توت وقت الشوبنق ، 🤍,17,2023-10-25T15:41:53Z,xyvYSFuIU5U,youtube
ايش اسم المطعم 😢😢,0,2023-10-25T15:25:46Z,xyvYSFuIU5U,youtube
وشو اسم الفندق بليييز 🔴🔴🔴🔴,0,2023-10-25T15:23:21Z,xyvYSFuIU5U,youtube
احسك بتجيبي بنت قرييبب💖💖💖,0,2023-10-25T15:14:01Z,xyvYSFuIU5U,youtube
كالعادة فيديوهات سعادة بس اذا ماعليك امر ياليت تسوين ميوت على المسيقى ذنوب جارية ومن الاشياء الحلوه ف قناتك انك ماعندك موسيقى ❤❤❤,21,2023-10-25T15:02:26Z,xyvYSFuIU5U,youtube
اول فيديو بحضروا حبيتك كتير بالتوفيق❤❤❤,1,2023-10-25T14:54:01Z,xyvYSFuIU5U,youtube
قهوه و حلا و مطر و العنود🤍🥺 شئ ما ينوصف🤍,2,2023-10-25T14:39:51Z,xyvYSFuIU5U,youtube
ما شاء الله تبارك الرحمن,0,2023-10-25T14:14:30Z,xyvYSFuIU5U,youtube
من وين المق ؟,0,2023-10-25T14:08:20Z,xyvYSFuIU5U,youtube
اشوف جولات وسفرات بس مثل جولاتك وسفرياتك ماشفت ماشاءالله جداً ممتع الله يحفظك ويزيدك سعادة وتوفيق يارب ❤,3,2023-10-25T13:59:48Z,xyvYSFuIU5U,youtube
الڤلوق لسى ماشفته واقول انه يجنن ❤❤اللي بتدخل في النوايا تكف اصابعها عن التعليق وعيب الحسد والحقد والغيره احنا مالنا الا الدعاء لاهل غزه  غيره مانقدر نسوي شي,4,2023-10-25T13:53:57Z,xyvYSFuIU5U,youtube
روعه فلوقاتك تجنن ماشاءالله تبارك الله الله يسعدك,1,2023-10-25T12:58:47Z,xyvYSFuIU5U,youtube
"سبحان الله 
الحمدلله 
لا إله إلا الله 
الله أكبر",0,2023-10-25T12:37:16Z,xyvYSFuIU5U,youtube
"يا هلا و غلا بالفلوقات الحلوه و المممتعه 
نورتي من جديد الفيديو حلو و جميل مثلك 
مررررررررره احبك و احب يومياتك حرفياً استمتع بكل شي تنزلينه طاقه ايجابيه و سعاده 😭😭❤️❤️
يازين دبي و اماكنها صراحه تفتح النفس 👌
فيه كوكيز اللي صورتيه بالسناب اشوف عليه مدح بخاطري اذوقه صراحه عاد انا اموت بشي اسمه كوكيز 🤣🤣😭",3,2023-10-25T12:36:00Z,xyvYSFuIU5U,youtube
حبيبتي ماينفعش نشوف انك بتشتري من المنتجات لي بتدعم الكيان الصهيوني,6,2023-10-25T12:06:03Z,xyvYSFuIU5U,youtube
نورتي دبي ❤ وبالنسبه لاكياس المحلات هذا قانون من الدولة عشان يقللون استخدام الاكياس,4,2023-10-25T11:32:31Z,xyvYSFuIU5U,youtube
